code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-04-28,15:04:18,HOSE,STOCK,23.8,25.45,22.15,24.0,24.0,23.15,23.5,23.372,23.662,23.662,22.824,23.169,23.042,2733400.0,63885690000.0,0.0,0.0,-0.3,-0.2958,-1.2605
GVR,2025-04-25,15:04:20,HOSE,STOCK,23.55,25.15,21.95,23.65,24.0,23.55,23.8,23.702,23.317,23.662,23.218,23.464,23.368,3552300.0,84195375000.0,0.0,0.0,0.25,0.2465,1.0616
GVR,2025-04-24,15:04:17,HOSE,STOCK,23.15,24.75,21.55,23.4,24.5,23.3,23.55,23.736,23.07,24.155,22.971,23.218,23.401,5767100.0,136886010000.0,0.0,0.0,0.4,0.3944,1.7279
GVR,2025-04-23,15:04:18,HOSE,STOCK,22.3,23.85,20.75,22.85,23.6,21.7,23.15,22.618,22.528,23.267,21.394,22.824,22.299,6047400.0,136780145000.0,0.0,0.0,0.85,0.838,3.8117
GVR,2025-04-22,15:04:17,HOSE,STOCK,23.7,25.35,22.05,23.6,23.65,22.05,22.3,22.388,23.267,23.317,21.739,21.986,22.072,6821400.0,152717250000.0,0.0,0.0,-1.4,-1.3803,-5.9072
GVR,2025-04-21,15:04:18,HOSE,STOCK,24.5,26.2,22.8,24.5,24.6,23.6,23.7,23.982,24.155,24.253,23.267,23.366,23.644,2932600.0,70328910000.0,0.0,0.0,-0.8,-0.7887,-3.2653
GVR,2025-04-18,15:04:21,HOSE,STOCK,24.2,25.85,22.55,24.8,24.8,24.5,24.5,24.641,24.45,24.45,24.155,24.155,24.294,3253400.0,80165980000.0,0.0,0.0,0.3,0.2958,1.2397
GVR,2025-04-17,15:04:18,HOSE,STOCK,23.5,25.1,21.9,23.35,24.4,23.35,24.2,23.988,23.021,24.056,23.021,23.859,23.65,4874600.0,116932150000.0,0.0,0.0,0.7,0.6901,2.9787
GVR,2025-04-16,15:04:19,HOSE,STOCK,24.4,26.1,22.7,24.1,25.0,23.5,23.5,24.06,23.76,24.648,23.169,23.169,23.721,6426600.0,154626590000.0,0.0,0.0,-0.9,-0.8873,-3.6885
GVR,2025-04-15,15:04:18,HOSE,STOCK,26.2,28.0,24.4,25.55,26.0,24.4,24.4,24.821,25.19,25.633,24.056,24.056,24.471,6815900.0,169177760000.0,0.0,0.0,-1.8,-1.7746,-6.8702
GVR,2025-04-14,15:04:22,HOSE,STOCK,26.0,27.8,24.2,27.25,27.3,25.8,26.2,26.322,26.866,26.915,25.436,25.831,25.951,4547200.0,119691865000.0,0.0,0.0,0.2,0.1972,0.7692
GVR,2025-04-11,15:04:23,HOSE,STOCK,25.6,27.35,23.85,24.5,26.8,23.85,26.0,24.508,24.155,26.422,23.514,25.633,24.162,10906200.0,267284730000.0,0.0,0.0,0.4,0.3944,1.5625
GVR,2025-04-10,15:04:19,HOSE,STOCK,23.95,25.6,22.3,25.6,25.6,25.6,25.6,25.6,25.239,25.239,25.239,25.239,25.239,2523800.0,64609280000.0,0.0,0.0,1.65,1.6267,6.8894
GVR,2025-04-09,15:04:25,HOSE,STOCK,25.75,27.55,23.95,23.95,23.95,23.95,23.95,23.95,23.612,23.612,23.612,23.612,23.612,459100.0,10995445000.0,0.0,0.0,-1.8,-1.7746,-6.9903
GVR,2025-04-08,15:04:27,HOSE,STOCK,27.65,29.55,25.75,25.75,25.75,25.75,25.75,25.75,25.387,25.387,25.387,25.387,25.387,461900.0,11893925000.0,0.0,0.0,-1.9,-1.8732,-6.8716
GVR,2025-04-04,15:04:29,HOSE,STOCK,29.7,31.75,27.65,27.65,27.65,27.65,27.65,27.65,27.26,27.26,27.26,27.26,27.26,1437200.0,39738580000.0,0.0,0.0,-2.05,-2.0211,-6.9024
GVR,2025-04-03,15:04:21,HOSE,STOCK,31.9,34.1,29.7,29.7,30.1,29.7,29.7,29.725,29.281,29.676,29.281,29.281,29.306,3332700.0,99065985000.0,0.0,0.0,-2.2,-2.169,-6.8966
GVR,2025-04-02,15:04:20,HOSE,STOCK,31.85,34.05,29.65,31.95,32.3,31.7,31.9,32.019,31.5,31.845,31.253,31.45,31.568,1929900.0,61792540000.0,0.0,0.0,0.05,0.0493,0.157
GVR,2025-04-01,15:04:18,HOSE,STOCK,32.4,34.65,30.15,32.45,32.75,31.6,31.85,31.985,31.992,32.288,31.154,31.401,31.534,3786400.0,121107115000.0,0.0,0.0,-0.55,-0.5422,-1.6975
GVR,2025-03-31,15:03:25,HOSE,STOCK,34.8,37.2,32.4,34.65,34.8,32.4,32.4,33.153,34.161,34.309,31.943,31.943,32.686,9067500.0,300610955000.0,0.0,0.0,-2.4,-2.3661,-6.8966
GVR,2025-03-28,15:03:21,HOSE,STOCK,34.95,37.35,32.55,35.05,35.6,34.8,34.8,35.34,34.556,35.098,34.309,34.309,34.842,4680600.0,165412195000.0,0.0,0.0,-0.15,-0.1479,-0.4292
GVR,2025-03-27,15:03:18,HOSE,STOCK,34.5,36.9,32.1,34.55,35.15,34.5,34.95,34.998,34.063,34.654,34.014,34.457,34.505,3998000.0,139922260000.0,0.0,0.0,0.45,0.4437,1.3043
GVR,2025-03-26,15:03:23,HOSE,STOCK,34.6,37.0,32.2,34.5,34.9,34.25,34.5,34.591,34.014,34.408,33.767,34.014,34.103,2813400.0,97318795000.0,0.0,0.0,-0.1,-0.0986,-0.289
GVR,2025-03-25,15:03:19,HOSE,STOCK,34.15,36.5,31.8,34.3,35.35,33.9,34.6,34.761,33.816,34.852,33.422,34.112,34.271,4845000.0,168414915000.0,0.0,0.0,0.45,0.4437,1.3177
GVR,2025-03-24,15:03:26,HOSE,STOCK,34.55,36.95,32.15,34.55,34.6,33.7,34.15,34.049,34.063,34.112,33.225,33.668,33.569,2533500.0,86262075000.0,0.0,0.0,-0.4,-0.3944,-1.1577
