code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
PLX,2025-03-05,15:03:21,HOSE,STOCK,44.5,47.6,41.4,44.5,44.5,43.75,43.75,44.028,43.058,43.058,42.333,42.333,42.601,1231500.0,54220685000.0,0.0,0.0,-0.75,-0.7257,-1.6854
PLX,2025-03-04,15:03:19,HOSE,STOCK,44.2,47.25,41.15,44.2,44.55,43.7,44.5,44.143,42.768,43.107,42.284,43.058,42.713,2099000.0,92655200000.0,0.0,0.0,0.3,0.2903,0.6787
PLX,2025-03-03,15:03:24,HOSE,STOCK,43.55,46.55,40.55,43.4,44.3,43.25,44.2,44.024,41.994,42.865,41.849,42.768,42.598,2398400.0,105586900000.0,0.0,0.0,0.65,0.6289,1.4925
PLX,2025-02-28,15:02:23,HOSE,STOCK,42.95,45.95,39.95,42.95,43.7,42.95,43.55,43.348,41.558,42.284,41.558,42.139,41.944,1736700.0,75282335000.0,0.0,0.0,0.6,0.5806,1.397
PLX,2025-02-27,15:02:25,HOSE,STOCK,43.25,46.25,40.25,43.2,43.4,42.85,42.95,43.033,41.8,41.994,41.462,41.558,41.639,1384900.0,59596305000.0,0.0,0.0,-0.3,-0.2903,-0.6936
PLX,2025-02-26,15:02:26,HOSE,STOCK,43.3,46.3,40.3,43.3,43.45,43.0,43.25,43.137,41.897,42.042,41.607,41.849,41.739,1081700.0,46661600000.0,0.0,0.0,-0.05,-0.0484,-0.1155
PLX,2025-02-25,15:02:21,HOSE,STOCK,43.0,46.0,40.0,43.0,43.6,43.0,43.3,43.279,41.607,42.187,41.607,41.897,41.877,1837800.0,79537225000.0,0.0,0.0,0.3,0.2903,0.6977
PLX,2025-02-24,15:02:21,HOSE,STOCK,43.2,46.2,40.2,43.1,43.15,42.65,43.0,42.854,41.704,41.752,41.268,41.607,41.466,1506700.0,64568640000.0,0.0,0.0,-0.2,-0.1935,-0.463
PLX,2025-02-21,15:02:20,HOSE,STOCK,43.1,46.1,40.1,42.8,43.5,42.7,43.2,43.049,41.413,42.091,41.317,41.8,41.654,1857100.0,79945655000.0,0.0,0.0,0.1,0.0968,0.232
PLX,2025-02-20,15:02:21,HOSE,STOCK,43.2,46.2,40.2,43.35,43.35,42.9,43.1,43.082,41.945,41.945,41.51,41.704,41.686,1277000.0,55015335000.0,0.0,0.0,-0.1,-0.0968,-0.2315
PLX,2025-02-19,15:02:25,HOSE,STOCK,42.6,45.55,39.65,43.0,43.3,42.8,43.2,43.109,41.607,41.897,41.413,41.8,41.712,2234800.0,96340985000.0,0.0,0.0,0.6,0.5806,1.4085
PLX,2025-02-18,15:02:18,HOSE,STOCK,42.05,44.95,39.15,42.0,42.75,41.9,42.6,42.456,40.639,41.365,40.542,41.22,41.08,1697200.0,72056430000.0,0.0,0.0,0.55,0.5322,1.308
PLX,2025-02-17,15:02:18,HOSE,STOCK,42.35,45.3,39.4,42.4,43.1,41.9,42.05,42.449,41.026,41.704,40.542,40.688,41.074,2503600.0,106275495000.0,0.0,0.0,-0.3,-0.2903,-0.7084
PLX,2025-02-14,15:02:19,HOSE,STOCK,42.0,44.9,39.1,42.4,42.75,42.0,42.35,42.385,41.026,41.365,40.639,40.978,41.012,2154600.0,91322960000.0,0.0,0.0,0.35,0.3387,0.8333
PLX,2025-02-13,15:02:22,HOSE,STOCK,41.35,44.2,38.5,41.35,42.2,40.95,42.0,41.665,40.01,40.833,39.623,40.639,40.315,2400000.0,99995090000.0,0.0,0.0,0.65,0.6289,1.5719
PLX,2025-02-12,15:02:21,HOSE,STOCK,41.2,44.05,38.35,41.2,41.45,41.1,41.35,41.255,39.865,40.107,39.768,40.01,39.918,1136400.0,46881575000.0,0.0,0.0,0.15,0.1451,0.3641
PLX,2025-02-11,15:02:19,HOSE,STOCK,40.4,43.2,37.6,40.5,41.3,40.4,41.2,41.067,39.188,39.962,39.091,39.865,39.736,2096000.0,86077295000.0,0.0,0.0,0.8,0.7741,1.9802
PLX,2025-02-10,15:02:21,HOSE,STOCK,39.85,42.6,37.1,39.8,40.75,39.6,40.4,40.446,38.51,39.43,38.317,39.091,39.136,2002500.0,80993160000.0,0.0,0.0,0.55,0.5322,1.3802
PLX,2025-02-07,15:02:20,HOSE,STOCK,39.9,42.65,37.15,39.9,39.9,39.7,39.85,39.775,38.607,38.607,38.414,38.559,38.486,734700.0,29222460000.0,0.0,0.0,-0.05,-0.0484,-0.1253
PLX,2025-02-06,15:02:21,HOSE,STOCK,39.9,42.65,37.15,40.0,40.0,39.6,39.9,39.744,38.704,38.704,38.317,38.607,38.456,601300.0,23897780000.0,0.0,0.0,0.0,0.0,0.0
PLX,2025-02-05,15:02:21,HOSE,STOCK,40.0,42.8,37.2,40.15,40.2,39.7,39.9,39.892,38.849,38.898,38.414,38.607,38.599,623200.0,24860825000.0,0.0,0.0,-0.1,-0.0968,-0.25
PLX,2025-02-04,15:02:16,HOSE,STOCK,39.3,42.05,36.55,39.4,40.2,39.4,40.0,39.859,38.123,38.898,38.123,38.704,38.568,946300.0,37718200000.0,0.0,0.0,0.7,0.6773,1.7812
PLX,2025-02-03,15:02:22,HOSE,STOCK,39.5,42.25,36.75,39.2,39.4,38.85,39.3,39.051,37.93,38.123,37.591,38.027,37.786,540700.0,21115040000.0,0.0,0.0,-0.2,-0.1935,-0.5063
PLX,2025-01-24,15:01:16,HOSE,STOCK,39.6,42.35,36.85,39.1,39.55,39.1,39.5,39.388,37.833,38.269,37.833,38.22,38.112,570100.0,22454975000.0,0.0,0.0,-0.1,-0.0968,-0.2525
PLX,2025-01-23,15:01:14,HOSE,STOCK,39.15,41.85,36.45,39.2,39.7,38.95,39.6,39.162,37.93,38.414,37.688,38.317,37.893,505800.0,19808265000.0,0.0,0.0,0.45,0.4354,1.1494
PLX,2025-01-22,15:01:20,HOSE,STOCK,39.85,42.6,37.1,39.9,39.9,39.15,39.15,39.24,38.607,38.607,37.882,37.882,37.969,873000.0,34256110000.0,0.0,0.0,-0.7,-0.6773,-1.7566
PLX,2025-01-21,15:01:14,HOSE,STOCK,39.85,42.6,37.1,39.95,40.35,39.4,39.85,39.814,38.656,39.043,38.123,38.559,38.524,873000.0,34757425000.0,0.0,0.0,0.0,0.0,0.0
PLX,2025-01-20,15:01:20,HOSE,STOCK,40.0,42.8,37.2,40.0,40.0,39.75,39.85,39.907,38.704,38.704,38.462,38.559,38.614,402200.0,16050635000.0,0.0,0.0,-0.15,-0.1451,-0.375
PLX,2025-01-17,15:01:17,HOSE,STOCK,40.0,42.8,37.2,39.95,40.0,39.6,40.0,39.849,38.656,38.704,38.317,38.704,38.558,771900.0,30759765000.0,0.0,0.0,0.0,0.0,0.0
PLX,2025-01-16,15:01:12,HOSE,STOCK,40.0,42.8,37.2,40.35,40.35,39.75,40.0,40.046,39.043,39.043,38.462,38.704,38.749,1053800.0,42200635000.0,0.0,0.0,0.0,0.0,0.0
PLX,2025-01-15,15:01:15,HOSE,STOCK,39.75,42.5,37.0,39.9,40.25,39.6,40.0,39.888,38.607,38.946,38.317,38.704,38.596,1316400.0,52508435000.0,0.0,0.0,0.25,0.2419,0.6289
PLX,2025-01-14,15:01:17,HOSE,STOCK,38.9,41.6,36.2,39.05,40.1,39.05,39.75,39.665,37.785,38.801,37.785,38.462,38.38,1717100.0,68109035000.0,0.0,0.0,0.85,0.8225,2.1851
PLX,2025-01-13,15:01:16,HOSE,STOCK,38.1,40.75,35.45,38.55,38.9,38.35,38.9,38.735,37.301,37.64,37.107,37.64,37.48,988600.0,38293755000.0,0.0,0.0,0.8,0.7741,2.0997
PLX,2025-01-10,15:01:15,HOSE,STOCK,39.0,41.7,36.3,38.85,39.05,38.0,38.1,38.518,37.591,37.785,36.769,36.866,37.27,715700.0,27567520000.0,0.0,0.0,-0.9,-0.8709,-2.3077
PLX,2025-01-09,15:01:13,HOSE,STOCK,38.3,40.95,35.65,38.5,39.3,38.3,39.0,38.904,37.253,38.027,37.059,37.736,37.644,1723700.0,67059475000.0,0.0,0.0,0.7,0.6773,1.8277
PLX,2025-01-08,15:01:19,HOSE,STOCK,37.9,40.55,35.25,37.95,38.3,37.3,38.3,37.716,36.72,37.059,36.091,37.059,36.494,914900.0,34506570000.0,0.0,0.0,0.4,0.387,1.0554
PLX,2025-01-07,15:01:15,HOSE,STOCK,38.35,41.0,35.7,38.65,38.65,37.9,37.9,38.118,37.398,37.398,36.672,36.672,36.883,859500.0,32762705000.0,0.0,0.0,-0.45,-0.4354,-1.1734
PLX,2025-01-06,15:01:17,HOSE,STOCK,38.45,41.1,35.8,38.45,38.75,38.15,38.35,38.498,37.204,37.495,36.914,37.107,37.251,671000.0,25832275000.0,0.0,0.0,-0.1,-0.0968,-0.2601
